sku_id,product_name,brand,size_ml,weight_g,category,allergens,barcode,launch_date
UK-03497,Lumeva Rice Cakes,Lumeva,200,250,Food & Beverage > Snacks,"sesame,peanuts,shellfish",0931957996590,2019-03-01
UK-03498,Aevum Leave-In Conditioner,Aevum,200,200,Personal Care > Conditioner,"peanuts,soy,milk,sesame",8457844902304,2023-05-22
UK-03499,Frostine Multi-Surface Spray,Frostine,1000,300,Household > Surface Cleaner,"milk,wheat",8601183769108,2023-09-23
UK-03500,Hevara Colour Protect Shampoo,Hevara,750,500,Personal Care > Shampoo,,3780110470845,2021-02-09
UK-03501,Verdant Granola Bar,Verdant,250,150,Food & Beverage > Snacks,tree nuts,6721195110940,2022-01-23
UK-03502,Cladis Mixed Nuts Blend,Cladis,250,500,Food & Beverage > Snacks,eggs,6551462000885,2023-11-05
UK-03503,Gleam Hot Chilli Sauce,Gleam,300,200,Food & Beverage > Condiments,,4377222855692,2020-02-17
UK-03504,Clarity Anti-Dandruff Shampoo,Clarity,150,250,Personal Care > Shampoo,"sesame,gluten",1073276199036,2023-01-08
03505,Cristalix Glass Cleaner,Cristalix,75,75,Household > Surface Cleaner,,2537593358518,2021-11-22
UK-03506,Teraxis Tomato Ketchup,Teraxis,200,200,Food & Beverage > Condiments,,0746723979888,2018-11-30
UK-03507,Primus Colour Protect Shampoo,Primus,100,75,Personal Care > Shampoo,,7605955870420,2022-02-18
UK-03508,Cryston Exfoliating Face Scrub,Cryston,300,300,Personal Care > Face Wash,"soy,wheat,tree nuts",4966070287375,2019-06-05
UK-03509,Luminos Hydrating Face Wash,Luminos,250,400,Personal Care > Face Wash,,2166296682738,2020-12-21
UK-03510,Clarity Smooth & Shine Conditioner,Clarity,50,200,Personal Care > Conditioner,fish,8544606889581,2020-09-06
UK-03511,Lumeva Deep Conditioner,Lumeva,75,150,Personal Care > Conditioner,milk,4421795348560,2020-10-28
UK-03512,Elaris 24hr Roll-On Deodorant,Elaris,200,300,Personal Care > Deodorant,peanuts,0441631664177,2018-08-14
UK-03513,Plexum Moisturising Body Wash,Plexum,150,400,Personal Care > Body Wash,"milk,peanuts,shellfish,wheat",2120660580853,2022-09-12
UK-03514,Krisol Dish Liquid,Krisol,100,500,Household > Dishwash,"eggs,shellfish,milk,peanuts",8807242075306,2022-12-27
UK-03515,Brightway Kitchen Cleaner,Brightway,300,300,Household > Surface Cleaner,"shellfish,soy,peanuts",9586015008589,2021-08-14
UK-03516,Purevex Lightweight Lotion,Purevex,200,300,Personal Care > Moisturiser,"eggs,fish",7921271952610,2023-06-02
UK-03517,Purelix Colour Protect Shampoo,Purelix,400,50,Personal Care > Shampoo,"fish,sesame,soy,gluten",7201648547138,2020-06-15
UK-03518,Luxara Repair Conditioner,Luxara,75,300,Personal Care > Conditioner,peanuts,8130043625693,2019-04-17
03519,Cristalix Mustard Sauce,Cristalix,1000,150,Food & Beverage > Condiments,,5818762404661,2019-01-14
UK-03520,Vanta Moisturising Body Wash,Vanta,300,75,Personal Care > Body Wash,"tree nuts,sesame,eggs,fish",6189329865362,2022-04-26
UK-03521,Zenpur Anti-Dandruff Shampoo,Zenpur,50,75,Personal Care > Shampoo,"eggs,sesame,shellfish,peanuts",5037436125149,2019-11-12
UK-03522,Solven Hot Chilli Sauce,Solven,500,75,Food & Beverage > Condiments,peanuts,1521219338733,2018-03-12
UK-03523,Vanta Deep Clean Body Wash,Vanta,150,100,Personal Care > Body Wash,"gluten,shellfish,tree nuts,soy",3775641089451,2019-07-19
UK-03524,Tresol Deep Clean Body Wash,Tresol,250,200,Personal Care > Body Wash,,3764941330981,2020-11-08
UK-03525,Vivara Granola Bar,Vivara,100,100,Food & Beverage > Snacks,"tree nuts,peanuts",9422851413630,2019-08-29
03526,Alteva Sport Deodorant,Alteva,300,75,Personal Care > Deodorant,soy,3305613111370,2019-07-27
UK-03527,Velaris Exfoliating Face Scrub,Velaris,750,50,Personal Care > Face Wash,"wheat,eggs,soy,tree nuts",5221111890983,2020-06-03
UK-03528,Primus Tomato Ketchup,Primus,13.53,150,Food & Beverage > Condiments,soy,0913891986028,2018-03-15
UK-03529,Luxara Laundry Powder,Luxara,750,300,Household > Laundry,"eggs,sesame,gluten,wheat",3358628358803,2022-01-24
UK-03530,Arovia Stain Remover,Arovia,400,400,Household > Laundry,"fish,sesame,milk,soy",6879024464426,2020-03-28
UK-03531,Clarity Mustard Sauce,Clarity,500,300,Food & Beverage > Condiments,"sesame,peanuts",0927029075423,2019-09-19
UK-03532,Luxara Mustard Sauce,Luxara,750,500,Food & Beverage > Condiments,,1476898363913,2021-10-07
UK-03533,Zenpur Heavy Duty Dish Soap,Zenpur,500,300,Household > Dishwash,"sesame,eggs,peanuts",0348454536790,2020-02-11
UK-03534,Purelix Mayonnaise,Purelix,150,150,Food & Beverage > Condiments,"tree nuts,shellfish",0811759661448,2022-10-03
UK-03535,Alteva Fragrance-Free Hand Wash,Alteva,1000,200,Personal Care > Hand Wash,"milk,sesame,tree nuts,soy",1070611402233,2021-10-22
UK-03536,Zephyr Heavy Duty Dish Soap,Zephyr,300,250,Household > Dishwash,"tree nuts,gluten,wheat,eggs",9509443604888,2021-03-24
UK-03537,TEST-Glicen Laundry Capsules,Glicen,75,500,Household > Laundry,,7457576826368,2018-02-18
UK-03538,Primus Tomato Ketchup,Primus,750,400,Food & Beverage > Condiments,milk,3659077467437,2020-03-10
UK-03539,Clarity Daily Moisturiser,Clarity,1000,400,Personal Care > Moisturiser,,5550133343178,2019-07-04
UK-03540,Nuarix Hot Chilli Sauce,Nuarix,200,300,Food & Beverage > Condiments,eggs,8853402610153,2023-11-03
UK-03541,Motivo 48hr Spray Deodorant,Motivo,150,100,Personal Care > Deodorant,eggs,0785778846202,2022-03-03
UK-03542,Luminos Night Cream,Luminos,75,75,Personal Care > Moisturiser,"fish,gluten,wheat,soy",2634018814977,2022-12-07
UK-03543,Solven Granola Bar,Solven,500,75,Food & Beverage > Snacks,"wheat,shellfish,eggs,tree nuts",5131948288276,2022-08-27
UK-03544,Nuvelo Mixed Nuts Blend,Nuvelo,150,200,Food & Beverage > Snacks,"soy,tree nuts,shellfish",1886835473740,2021-09-25
UK-03545,Frostine Multi-Surface Spray,Frostine,400,100,Household > Surface Cleaner,"peanuts,shellfish,soy",1980712336781,2019-02-27
UK-03546,Glicen Mayonnaise,Glicen,75,250,Food & Beverage > Condiments,"peanuts,wheat",3739977041453,2023-12-25
UK-03547,Aurova Antibacterial Hand Wash,Aurova,300,200,Personal Care > Hand Wash,wheat,3590632877554,2020-12-01
UK-03548,Elaris Oat Protein Bar,Elaris,50,50,Food & Beverage > Snacks,"wheat,eggs",0997988576019,2022-07-21
UK-03549,Polvera Rice Cakes,Polvera,300,400,Food & Beverage > Snacks,"soy,wheat,shellfish,peanuts",3607989097891,2020-01-20
UK-03550,Polvera Deep Clean Body Wash,Polvera,750,500,Personal Care > Body Wash,soy,8101362408311,2021-10-01
UK-03551,Hevara Mayonnaise,Hevara,300,200,Food & Beverage > Condiments,"shellfish,peanuts,sesame",5632250546783,2023-11-03
UK-03552,Primus Mustard Sauce,Primus,500,50,Food & Beverage > Condiments,"gluten,tree nuts",4742002892349,2020-06-23
UK-03553,DUMMY-Solven Hot Chilli Sauce,Solven,200,100,Food & Beverage > Condiments,"soy,sesame",8013724928842,2018-05-11
UK-03554,Cladis Oat Protein Bar,Cladis,750,300,Food & Beverage > Snacks,"shellfish,soy",8537512207211,2021-07-25
UK-03555,Teraxis Eco Dish Liquid,Teraxis,50,250,Household > Dishwash,"milk,wheat,sesame",2470321337808,2018-09-01
UK-03556,Frostine Aloe Hand Wash,Frostine,50,300,Personal Care > Hand Wash,"wheat,soy",8555079320082,2019-07-01
UK-03557,Frostine Mayonnaise,Frostine,200,75,Food & Beverage > Condiments,milk,6108557041935,2022-07-28
UK-03558,Krisol Daily Moisturiser,Krisol,300,200,Personal Care > Moisturiser,,5118222413296,2022-03-07
UK-03559,Luminos Moisturising Body Wash,Luminos,100,150,Personal Care > Body Wash,soy,2139928581426,2023-07-21
UK-03560,Vanta Brightening Face Wash,Vanta,100,100,Personal Care > Face Wash,,4916101995328,2019-01-12
UK-03561,Lumeva Nourishing Body Cleanser,Lumeva,400,500,Personal Care > Body Wash,"wheat,sesame",1435194199794,2018-12-22
UK-03562,Cristalix Glass Cleaner,Cristalix,50,75,Household > Surface Cleaner,"eggs,gluten,tree nuts,wheat",3167014104883,2019-07-16
UK-03563,Verdant Deep Clean Body Wash,Verdant,1000,250,Personal Care > Body Wash,"wheat,milk,sesame",9832736529392,2023-02-10
UK-03564,Teraxis Repair Conditioner,Teraxis,100,50,Personal Care > Conditioner,"fish,tree nuts",6791671279447,2018-03-19
UK-03565,Luminos Volumising Shampoo,Luminos,250,400,Personal Care > Shampoo,tree nuts,3324970730680,2022-10-09
UK-03566,Velaris Stain Remover,Velaris,500,300,Household > Laundry,,9202285404028,2022-07-11
UK-03567,Motivo Repair Shampoo,Motivo,500,200,Personal Care > Shampoo,"milk,eggs",5622584819066,2018-02-23
UK-03568,Gleam SPF Moisturiser,Gleam,750,500,Personal Care > Moisturiser,shellfish,8147056497179,2019-08-20
UK-03569,Nexpur Dish Liquid,Nexpur,300,500,Household > Dishwash,,5334533843090,2019-07-21
UK-03570,Cryston Aloe Hand Wash,Cryston,500,500,Personal Care > Hand Wash,soy,1020852056450,2023-11-15
UK-03571,Verdant Refreshing Shower Gel,Verdant,200,50,Personal Care > Body Wash,"sesame,tree nuts",6595197439503,2020-10-25
UK-03572,Hevara SPF Moisturiser,Hevara,750,100,Personal Care > Moisturiser,,9545549128316,2019-02-05
UK-03573,Elaris Disinfectant Spray,Elaris,750,200,Household > Surface Cleaner,"wheat,gluten",8329958742797,2022-08-08
UK-03574,Zephyr Mixed Nuts Blend,Zephyr,200,250,Food & Beverage > Snacks,"milk,peanuts",7864163882810,2018-02-24
UK-03575,Glicen Granola Bar,Glicen,750,100,Food & Beverage > Snacks,"eggs,wheat",1189462311660,2022-02-21
UK-03576,Plexum Sensitive Deodorant,Plexum,1000,300,Personal Care > Deodorant,milk,0433590156404,2023-02-21
UK-03577,Krisol Mustard Sauce,Krisol,250,300,Food & Beverage > Condiments,"peanuts,eggs,gluten,soy",7359283962578,2023-02-16
UK-03578,Polvera Daily Moisturiser,Polvera,300,75,Personal Care > Moisturiser,"tree nuts,fish,sesame",5764063365586,2022-05-25
UK-03579,Glova Repair Shampoo,Glova,75,50,Personal Care > Shampoo,"gluten,fish,shellfish",9693924962342,2021-03-06
UK-03580,Aevum Exfoliating Face Scrub,Aevum,100,500,Personal Care > Face Wash,"eggs,tree nuts",6283794774171,2020-06-02
UK-03581,Purelix Oil Control Face Wash,Purelix,50,75,Personal Care > Face Wash,,7867605345034,2021-09-06
UK-03582,TEST-Sovara Liquid Laundry Detergent,Sovara,1000,250,Household > Laundry,"gluten,sesame",0618464876088,2022-02-28
UK-03583,Frostine Glass Cleaner,Frostine,300,50,Household > Surface Cleaner,fish,3242866227192,2019-08-04
UK-03584,Plexum Repair Shampoo,Plexum,300,300,Personal Care > Shampoo,"fish,gluten",7390607277237,2022-08-21
UK-03585,Purelix Sensitive Deodorant,Purelix,75,200,Personal Care > Deodorant,"fish,gluten,tree nuts",7164022612344,2020-11-11
UK-03586,Kaleo Sensitive Deodorant,Kaleo,200,200,Personal Care > Deodorant,"eggs,shellfish,fish,wheat",8261481099576,2023-10-02
UK-03587,Cristalix Colour Protect Shampoo,Cristalix,150,500,Personal Care > Shampoo,,7033156670530,2020-10-14
UK-03588,Novix Tomato Ketchup,Novix,250,75,Food & Beverage > Condiments,"sesame,soy,fish,milk",6962498956914,2018-09-18
UK-03589,Zephyr Refreshing Shower Gel,Zephyr,500,400,Personal Care > Body Wash,"sesame,fish",3804044161669,2019-02-05
UK-03590,Cladis Gentle Face Wash,Cladis,150,250,Personal Care > Face Wash,"sesame,tree nuts",3961048088054,2023-05-14
UK-03591,Alteva Lightweight Lotion,Alteva,400,250,Personal Care > Moisturiser,"peanuts,milk,wheat,shellfish",9387138992799,2020-07-30
UK-03592,Krisol Sport Deodorant,Krisol,200,200,Personal Care > Deodorant,"sesame,milk",5730199526146,2021-12-15
UK-03593,Teraxis Hot Chilli Sauce,Teraxis,500,100,Food & Beverage > Condiments,"tree nuts,fish",6363051281632,2022-11-29
UK-03594,DUMMY-Sovara Eco Dish Liquid,Sovara,150,75,Household > Dishwash,"soy,gluten,sesame",8568369570012,2021-09-10
UK-03595,Hevara Tomato Ketchup,Hevara,150,200,Food & Beverage > Condiments,eggs,6292356213430,2020-09-07
UK-03596,Helix Sensitive Deodorant,Helix,100,50,Personal Care > Deodorant,"shellfish,peanuts",9213860682892,2023-01-21
UK-03597,Orinum Smooth & Shine Conditioner,Orinum,50,100,Personal Care > Conditioner,"tree nuts,fish",4531076907000,2022-04-29
UK-03598,XXX-Clarity Sensitive Skin Body Wash,Clarity,300,400,Personal Care > Body Wash,"peanuts,soy",5934571615637,2020-10-04
UK-03599,Purelix Antibacterial Hand Wash,Purelix,1000,75,Personal Care > Hand Wash,,1323123036725,2022-10-17
UK-03600,Orinum Fabric Softener,Orinum,150,50,Household > Laundry,"eggs,fish,milk,gluten",5034206289582,2018-02-06
UK-03601,Elaris Night Cream,Elaris,500,250,Personal Care > Moisturiser,,1688392114360,2023-07-23
UK-03602,Alteva Fabric Softener,Alteva,400,150,Household > Laundry,peanuts,6676682930078,2020-05-05
UK-03603,Cristalix Multi-Surface Spray,Cristalix,500,400,Household > Surface Cleaner,"peanuts,fish,gluten",3850882570446,2021-10-12
UK-03604,Nexpur Sport Deodorant,Nexpur,500,150,Personal Care > Deodorant,"sesame,gluten",7421094380541,2023-02-08
UK-03605,Tolvex Rinse Aid,Tolvex,500,500,Household > Dishwash,milk,1860807539399,2022-01-17
UK-03606,Krisol Foaming Hand Wash,Krisol,300,50,Personal Care > Hand Wash,,4270983965481,2021-05-13
UK-03607,Solvix Mayonnaise,Solvix,150,500,Food & Beverage > Condiments,,5363471678044,2022-12-24
UK-03608,Oralix Vinegar Dressing,Oralix,250,200,Food & Beverage > Condiments,"tree nuts,wheat",9258249148088,2023-01-10
UK-03609,Clarity SPF Moisturiser,Clarity,100,75,Personal Care > Moisturiser,"gluten,soy,eggs,fish",0587686946186,2021-02-19
UK-03610,Toreva Repair Shampoo,Toreva,400,75,Personal Care > Shampoo,"eggs,shellfish",8741056632624,2021-02-06
UK-03611,Vanta Moisturising Hand Wash,Vanta,100,250,Personal Care > Hand Wash,"sesame,fish,tree nuts",3578666736030,2019-08-18
UK-03612,Teraxis Hydrating Shampoo,Teraxis,1000,100,Personal Care > Shampoo,"tree nuts,sesame",6154799844186,2021-11-26
UK-03613,Aevum Colour Protect Shampoo,Aevum,300,500,Personal Care > Shampoo,wheat,7628908237101,2022-03-11
UK-03614,Zephyr Heavy Duty Dish Soap,Zephyr,100,150,Household > Dishwash,gluten,8047327224377,2021-07-16
UK-03615,Solven Liquid Laundry Detergent,Solven,300,100,Household > Laundry,"gluten,fish",9718511477716,2022-04-22
UK-03616,Nuarix Gentle Face Wash,Nuarix,250,150,Personal Care > Face Wash,"milk,fish,wheat,tree nuts",7861189192831,2021-02-22
UK-03617,Vanta Granola Bar,Vanta,100,300,Food & Beverage > Snacks,,8358897435408,2023-09-17
UK-03618,Elaris Whitening Deodorant,Elaris,100,50,Personal Care > Deodorant,"gluten,tree nuts",4928767567535,2023-11-03
UK-03619,Luxara Foaming Hand Wash,Luxara,500,75,Personal Care > Hand Wash,"tree nuts,soy",9241337332643,2018-08-01
03620,Aevum Liquid Laundry Detergent,Aevum,1000,200,Household > Laundry,"peanuts,sesame",9020842735992,2019-03-24
UK-03621,Helix Dishwasher Tablets,Helix,250,400,Household > Dishwash,"fish,peanuts,sesame,tree nuts",8296120528704,2018-05-26
UK-03622,Oralix Colour Protect Shampoo,Oralix,300,100,Personal Care > Shampoo,"fish,tree nuts",2122562443762,2019-09-20
UK-03623,Glicen Dishwasher Tablets,Glicen,50,300,Household > Dishwash,"tree nuts,peanuts,gluten",6670370701094,2022-03-15
UK-03624,Velaris Granola Bar,Velaris,250,150,Food & Beverage > Snacks,"sesame,wheat,tree nuts,fish",7843711718566,2019-03-14
UK-03625,Hevara Salted Crackers,Hevara,400,500,Food & Beverage > Snacks,,8875815891868,2019-07-24
UK-03626,Aurova Hydrating Face Wash,Aurova,400,500,Personal Care > Face Wash,"milk,sesame",7195715621008,2018-03-18
UK-03627,Hevara Intensive Moisturiser,Hevara,75,200,Personal Care > Moisturiser,,6568590037089,2022-09-04
UK-03628,Sovara Anti-Dandruff Shampoo,Sovara,150,75,Personal Care > Shampoo,,2742378376230,2019-03-30
UK-03629,Velaris Granola Bar,Velaris,50,75,Food & Beverage > Snacks,fish,0562926692368,2019-07-03
UK-03630,Plexum Moisturising Body Wash,Plexum,200,100,Personal Care > Body Wash,,4876302986283,2019-03-25
UK-03631,Luminos Colour Protect Shampoo,Luminos,150,75,Personal Care > Shampoo,"fish,sesame,tree nuts,eggs",5913582637470,2023-11-21
UK-03632,Brightway Stain Remover,Brightway,200,250,Household > Laundry,"eggs,sesame,shellfish,peanuts",1339172328827,2020-07-10
UK-03633,Hevara Dishwasher Tablets,Hevara,400,250,Household > Dishwash,"eggs,soy",8705544054756,2021-12-12
UK-03634,Elaris Oil Control Face Wash,Elaris,75,150,Personal Care > Face Wash,"gluten,milk,shellfish",0249914107171,2023-02-24
UK-03635,Purelix Stain Remover,Purelix,400,250,Household > Laundry,fish,0045457942756,2020-08-01
UK-03636,Cryston Kitchen Cleaner,Cryston,150,100,Household > Surface Cleaner,"gluten,tree nuts,soy",7244497122699,2021-07-12
UK-03637,Gleam Anti-Dandruff Shampoo,Gleam,1000,150,Personal Care > Shampoo,"gluten,wheat,milk",0912585340290,2023-06-08
UK-03638,Clarity Sensitive Skin Body Wash,Clarity,250,150,Personal Care > Body Wash,"gluten,shellfish,milk,soy",4013748967821,2022-10-21
UK-03639,Motivo Exfoliating Face Scrub,Motivo,750,100,Personal Care > Face Wash,"fish,eggs",0599318044795,2021-03-13
UK-03640,Vanta Nourishing Body Cleanser,Vanta,250,75,Personal Care > Body Wash,"gluten,peanuts",9060356270619,2018-03-14
UK-03641,Vanta Mustard Sauce,Vanta,50,75,Food & Beverage > Condiments,"eggs,tree nuts,soy",7281774089887,2021-06-29
UK-03642,Orinum Disinfectant Spray,Orinum,250,150,Household > Surface Cleaner,,1545164339829,2023-10-30
UK-03643,DUMMY-Motivo Laundry Powder,Motivo,400,50,Household > Laundry,,9741886828753,2023-06-29
UK-03644,Solvix Colour Protect Shampoo,Solvix,500,500,Personal Care > Shampoo,"wheat,soy,milk",7557861658411,2020-03-16
UK-03645,Glicen Moisturising Body Wash,Glicen,750,150,Personal Care > Body Wash,wheat,0646206672988,2020-09-11
UK-03646,Frosten Antibacterial Hand Wash,Frosten,1000,200,Personal Care > Hand Wash,,0282963802642,2019-09-22
UK-03647,Plexum Liquid Laundry Detergent,Plexum,75,250,Household > Laundry,,2265817729256,2023-04-02
UK-03648,Sovara Laundry Powder,Sovara,150,300,Household > Laundry,"eggs,wheat,soy,milk",5325260011814,2020-01-29
UK-03649,Velaris Gentle Face Wash,Velaris,150,500,Personal Care > Face Wash,"sesame,milk,eggs,tree nuts",2212436521013,2018-05-10
UK-03650,Qualis Bathroom Cleaner,Qualis,100,50,Household > Surface Cleaner,"milk,gluten",9911971580853,2019-05-21
UK-03651,Toreva Hydrating Shampoo,Toreva,50,200,Personal Care > Shampoo,,2250112875081,2020-01-15
UK-03652,Vanta Foaming Hand Wash,Vanta,150,50,Personal Care > Hand Wash,"shellfish,soy,milk,sesame",9914937191049,2022-02-24
UK-03653,Glova Anti-Dandruff Shampoo,Glova,200,300,Personal Care > Shampoo,"sesame,eggs,shellfish,wheat",6109583483591,2018-09-25
UK-03654,Qualis Volumising Conditioner,Qualis,150,300,Personal Care > Conditioner,peanuts,7990523347504,2018-10-14
UK-03655,Serafix Disinfectant Spray,Serafix,250,300,Household > Surface Cleaner,fish,4058588118552,2023-01-19
UK-03656,Velaris Multi-Surface Spray,Velaris,50,400,Household > Surface Cleaner,"tree nuts,shellfish,fish",6271061042030,2018-03-27
UK-03657,Hevara Kitchen Cleaner,Hevara,250,150,Household > Surface Cleaner,"fish,sesame,wheat,gluten",8159780078616,2022-10-23
UK-03658,Oralix Dish Liquid,Oralix,500,250,Household > Dishwash,peanuts,7550748144434,2020-12-09
UK-03659,Tolvex Intensive Moisturiser,Tolvex,750,100,Personal Care > Moisturiser,"fish,wheat,gluten",3951981383347,2021-05-31
UK-03660,Qualis Anti-Dandruff Shampoo,Qualis,100,100,Personal Care > Shampoo,"shellfish,gluten,sesame",1358996160017,2020-04-19
UK-03661,Cristalix Hydrating Shampoo,Cristalix,1000,400,Personal Care > Shampoo,"shellfish,eggs,gluten,tree nuts",9789293090776,2019-07-31
UK-03662,Frostine Whitening Deodorant,Frostine,50,50,Personal Care > Deodorant,"milk,fish,wheat,tree nuts",5094666050689,2018-04-18
UK-03663,DUMMY-Tolvex Repair Conditioner,Tolvex,250,100,Personal Care > Conditioner,"sesame,shellfish,soy,gluten",8407041902416,2022-08-08
UK-03664,Solaris Tomato Ketchup,Solaris,400,100,Food & Beverage > Condiments,shellfish,9730905330193,2019-10-19
UK-03665,Alteva 24hr Roll-On Deodorant,Alteva,300,200,Personal Care > Deodorant,"milk,peanuts,tree nuts",5023137447154,2022-03-30
UK-03666,Aurova 24hr Roll-On Deodorant,Aurova,400,75,Personal Care > Deodorant,"milk,gluten",7488382682015,2019-08-10
UK-03667,Hevara Refreshing Shower Gel,Hevara,75,250,Personal Care > Body Wash,fish,2076795757182,2022-11-10
UK-03668,Brightway Heavy Duty Dish Soap,Brightway,250,50,Household > Dishwash,,6973658794925,2020-05-12
UK-03669,Solven Anti-Dandruff Shampoo,Solven,75,50,Personal Care > Shampoo,"eggs,shellfish,soy,milk",3571909366179,2022-08-05
UK-03670,Primus Whitening Deodorant,Primus,75,500,Personal Care > Deodorant,"soy,shellfish,fish,milk",6171255075847,2020-03-12
UK-03671,Polvera Dish Liquid,Polvera,400,500,Household > Dishwash,fish,4083444340280,2023-11-08
UK-03672,Frosten Sport Deodorant,Frosten,750,75,Personal Care > Deodorant,,8771756635793,2018-01-05
UK-03673,Purevex Hydrating Face Wash,Purevex,500,300,Personal Care > Face Wash,"soy,wheat,milk,shellfish",7386543701127,2022-06-01
UK-03674,Kaleo Eco Dish Liquid,Kaleo,500,400,Household > Dishwash,wheat,4976193487767,2018-06-28
UK-03675,Solven Volumising Shampoo,Solven,50,500,Personal Care > Shampoo,"wheat,peanuts,tree nuts",3115718265225,2023-02-11
UK-03676,Cladis Hydrating Shampoo,Cladis,500,200,Personal Care > Shampoo,"fish,gluten,tree nuts",6584042910373,2020-12-29
UK-03677,Serafix Heavy Duty Dish Soap,Serafix,300,200,Household > Dishwash,"fish,shellfish",1212498764152,2021-12-11
UK-03678,Glova Kitchen Cleaner,Glova,1000,150,Household > Surface Cleaner,,9139683902828,2023-01-23
UK-03679,Glicen Foaming Hand Wash,Glicen,100,100,Personal Care > Hand Wash,,7113503366894,2021-03-23
UK-03680,Aevum Rinse Aid,Aevum,100,400,Household > Dishwash,"soy,fish,shellfish,gluten",4473245719550,2021-01-16
UK-03681,Novix Heavy Duty Dish Soap,Novix,200,400,Household > Dishwash,shellfish,6041281771719,2022-04-27
UK-03682,Elaris Eco Dish Liquid,Elaris,200,200,Household > Dishwash,sesame,3963247004293,2022-03-02
UK-03683,Velaris Sport Deodorant,Velaris,75,100,Personal Care > Deodorant,,0731680806827,2021-01-10
UK-03684,Lumeva Leave-In Conditioner,Lumeva,1000,400,Personal Care > Conditioner,"fish,shellfish,tree nuts",3299983918755,2018-07-29
UK-03685,Alteva Whitening Deodorant,Alteva,200,75,Personal Care > Deodorant,"peanuts,sesame,wheat,shellfish",6411880346708,2018-03-15
UK-03686,Krisol Antibacterial Hand Wash,Krisol,300,150,Personal Care > Hand Wash,"peanuts,shellfish,soy,gluten",1063707218504,2019-06-08
UK-03687,Purevex Volumising Conditioner,Purevex,300,150,Personal Care > Conditioner,"milk,tree nuts",4649859017522,2021-06-21
UK-03688,Purevex Moisturising Body Wash,Purevex,400,250,Personal Care > Body Wash,"milk,peanuts",9357814127708,2018-11-07
UK-03689,Cristalix Granola Bar,Cristalix,5.07,500,Food & Beverage > Snacks,"gluten,wheat,soy",9291238118747,2018-07-05
UK-03690,Verdant Deep Clean Body Wash,Verdant,150,100,Personal Care > Body Wash,"wheat,sesame,peanuts",3237603567297,2021-02-17
UK-03691,Elaris Night Cream,Elaris,400,100,Personal Care > Moisturiser,wheat,6472833343267,2018-06-30
UK-03692,Kaleo Mayonnaise,Kaleo,100,100,Food & Beverage > Condiments,"tree nuts,fish,eggs",7583441730987,2018-12-09
03693,Krisol Oat Protein Bar,Krisol,75,100,Food & Beverage > Snacks,"wheat,peanuts",1296359752281,2023-09-13
UK-03694,Luminos Oil Control Face Wash,Luminos,750,150,Personal Care > Face Wash,"shellfish,peanuts,milk,fish",0929367785149,2021-12-02
UK-03695,Arovia Sport Deodorant,Arovia,750,200,Personal Care > Deodorant,"peanuts,gluten",2973726832331,2020-11-05
UK-03696,Serafix Laundry Powder,Serafix,400,250,Household > Laundry,"shellfish,soy",7851393116532,2019-04-12
UK-03697,Verdant Volumising Conditioner,Verdant,250,300,Personal Care > Conditioner,"fish,shellfish,tree nuts,gluten",7057171591830,2020-07-31
UK-03698,Vivara Oil Control Face Wash,Vivara,300,100,Personal Care > Face Wash,"tree nuts,milk",1358410341138,2022-12-12
UK-03699,Luminos Oil Control Face Wash,Luminos,1000,100,Personal Care > Face Wash,milk,1738226068687,2022-08-23
UK-03700,Zephyr Moisturising Hand Wash,Zephyr,400,50,Personal Care > Hand Wash,"gluten,fish,peanuts,shellfish",8639987568191,2019-11-24
UK-03701,Krisol Eco Dish Liquid,Krisol,250,75,Household > Dishwash,,0298493835098,2020-09-29
UK-03702,Vivara Volumising Conditioner,Vivara,150,100,Personal Care > Conditioner,"fish,peanuts,gluten,eggs",2013065332397,2022-05-25
UK-03703,Solven Dish Liquid,Solven,1000,500,Household > Dishwash,"fish,peanuts,eggs",1516446592393,2022-08-29
UK-03704,Velaris Whitening Deodorant,Velaris,500,100,Personal Care > Deodorant,"gluten,milk,sesame",8004703226004,2023-12-04
UK-03705,Frostine Stain Remover,Frostine,1000,150,Household > Laundry,"eggs,soy,peanuts,shellfish",7310538889316,2019-10-22
UK-03706,Frostine Dish Liquid,Frostine,200,100,Household > Dishwash,"wheat,soy,fish,milk",6010972893825,2018-10-08
UK-03707,Vanta Deep Conditioner,Vanta,75,250,Personal Care > Conditioner,,0609784970426,2018-05-18
UK-03708,Solvix Heavy Duty Dish Soap,Solvix,400,300,Household > Dishwash,"soy,eggs,milk",0945319422368,2021-09-01
UK-03709,Nexpur Mixed Nuts Blend,Nexpur,13.53,75,Food & Beverage > Snacks,"shellfish,wheat",5076233275091,2021-01-24
UK-03710,Primus SPF Moisturiser,Primus,150,75,Personal Care > Moisturiser,"peanuts,soy,fish",0161687630734,2023-03-21
UK-03711,Polvera Leave-In Conditioner,Polvera,250,400,Personal Care > Conditioner,"sesame,peanuts",8363917013894,2019-02-22
UK-03712,Clarity Refreshing Shower Gel,Clarity,250,400,Personal Care > Body Wash,"sesame,wheat,gluten,tree nuts",3358623422349,2019-06-22
UK-03713,Frostine Volumising Conditioner,Frostine,75,50,Personal Care > Conditioner,,4423056657763,2018-02-21
UK-03714,Solven Rice Cakes,Solven,1000,100,Food & Beverage > Snacks,"eggs,shellfish",4342108439884,2020-03-29
